object_id,Title,Date,Technique,Collection ID,Collection,Place,Tags,Copyright,Creator,URL
2168,Knight in Lviv,1916,Postcards,10_pict,Ihor Kotlobulatov,Lviv,"Knight, monument, Rynok Sq., city hall, coat of arms",Ihor Kotlobulatov,Ihor Kotlobulatov,https://uma.lvivcenter.org/en/photos/2168
2170,DFP near Krutniv,1916,Photograph,19_pict,Taras Pinyazhko,Pochaiv,"DFP, soldier, war, people, portrait",Unknown;Unpublished resources;Taras Pinyazhko,Unknown;Unpublished resources;Taras Pinyazhko,https://uma.lvivcenter.org/en/photos/2170
2171,Playing Cards on The Battlefield,1916,Photograph,19_pict,Taras Pinyazhko,Unknown,"war, soldier, portrait, people, DFP",Unknown;Unpublished resources;Taras Pinyazhko,Unknown;Unpublished resources;Taras Pinyazhko,https://uma.lvivcenter.org/en/photos/2171
2172,Life on The Battlefield,1916,Photograph,19_pict,Taras Pinyazhko,Unknown,"DFP, soldier, war, people, portrait",Unknown;Unpublished resources;Taras Pinyazhko,Unknown;Unpublished resources;Taras Pinyazhko,https://uma.lvivcenter.org/en/photos/2172
2173,Portrait in DFP,1916,Photograph,19_pict,Taras Pinyazhko,Unknown,"DFP, soldier, war, people, portrait",Unknown;Unpublished resources;Taras Pinyazhko,Unknown;Unpublished resources;Taras Pinyazhko,https://uma.lvivcenter.org/en/photos/2173
2174,DFP near Krutniv,1916,Photograph,19_pict,Taras Pinyazhko,Pochaiv,"DFP, soldier, war, people",Unknown;Unpublished resources;Taras Pinyazhko,Unknown;Unpublished resources;Taras Pinyazhko,https://uma.lvivcenter.org/en/photos/2174
2175,Life on The Battlefield,1916,Photograph,19_pict,Taras Pinyazhko,Unknown,"war, soldier, portrait, people, officer",Unknown;Unpublished resources;Taras Pinyazhko,Unknown;Unpublished resources;Taras Pinyazhko,https://uma.lvivcenter.org/en/photos/2175
2176,DFP near Krutniv,1916,Photograph,19_pict,Taras Pinyazhko,Pochaiv,"DFP, soldier, war, people, guitar, portrait",Unknown;Unpublished resources;Taras Pinyazhko,Unknown;Unpublished resources;Taras Pinyazhko,https://uma.lvivcenter.org/en/photos/2176
2177,Destroyed Train Station,October 1917,Photograph,19_pict,Taras Pinyazhko,Chernivtsi,"train station, war, ruins, transport, people",Unknown;Unknown;Taras Pinyazhko,Unknown;Unknown;Taras Pinyazhko,https://uma.lvivcenter.org/en/photos/2177
2178,Street in The Wartime,1918,Photograph,19_pict,Taras Pinyazhko,Brody,"street, building, people, ruins, war",Unknown;Unknown;Taras Pinyazhko,Unknown;Unknown;Taras Pinyazhko,https://uma.lvivcenter.org/en/photos/2178
2179,Life on The Battlefield,1916,Photograph,19_pict,Taras Pinyazhko,Pochaiv,"DFP, soldier, war, people, guitar",Unknown;Unpublished resources;Taras Pinyazhko,Unknown;Unpublished resources;Taras Pinyazhko,https://uma.lvivcenter.org/en/photos/2179
2180,Life on The Battlefield,1916,Photograph,19_pict,Taras Pinyazhko,Pochaiv,"DFP, soldier, war, people, portrait",Unknown;Unpublished resources;Taras Pinyazhko,Unknown;Unpublished resources;Taras Pinyazhko,https://uma.lvivcenter.org/en/photos/2180
2181,Life on The Battlefield,1916,Photograph,19_pict,Taras Pinyazhko,Unknown,"DFP, soldier, war, people",Unknown;Unpublished resources;Taras Pinyazhko,Unknown;Unpublished resources;Taras Pinyazhko,https://uma.lvivcenter.org/en/photos/2181
2182,Destroyed Train,1914-1915,Photograph,19_pict,Taras Pinyazhko,Unknown location,"war, ruins, train",Unknown;Unpublished resources;Taras Pinyazhko,Unknown;Unpublished resources;Taras Pinyazhko,https://uma.lvivcenter.org/en/photos/2182
2183,Synagogue,1910,Postcards,73_pict,Claudia Erdheim,Ternopil,"Street, architecture, synagogue","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim",https://uma.lvivcenter.org/en/photos/2183
2184,Well on Rynok square,1905,Photograph,73_pict,Claudia Erdheim,Zhovkva,"Square, buildings, city greenery, church, well","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim",https://uma.lvivcenter.org/en/photos/2184
2185,1 - Synagogue 2 - Moses and Girtl Richter,"1910, 1886",Photograph,73_pict,Claudia Erdheim,Kolomyia,"Synagogue, architecture, portrait","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim",https://uma.lvivcenter.org/en/photos/2185
2186,Hasids,1910,Photograph,73_pict,Claudia Erdheim,Jaroslav,"Street, Jews, Orthodox Jews","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim",https://uma.lvivcenter.org/en/photos/2186
2187,Synagogue in Old Chortkiv and Rabbi residence,1905,Postcards,73_pict,Claudia Erdheim,Chortkiv,"Synagogue, architecture, street, palace, park","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim",https://uma.lvivcenter.org/en/photos/2187
2188,"Refugees from Galicia at church service in Nachod, Czech Republic",1915,Photograph,73_pict,Claudia Erdheim,Nachod,"Synagogue, architectural details, decor, refugees, people","J. Volken;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim","J. Volken;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim",https://uma.lvivcenter.org/en/photos/2188
2189,Foundation construction of a new building,1900-1914,Photograph,73_pict,Claudia Erdheim,Lviv,"Building, construction, foundation, people","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim",https://uma.lvivcenter.org/en/photos/2189
2190,Street in Jewish quarter,1910,Photograph,73_pict,Claudia Erdheim,Lviv,"City, street, buildings, stores, transport, people","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim",https://uma.lvivcenter.org/en/photos/2190
2191,Rabbi residence and Jewish folk types,1900,Postcards,73_pict,Claudia Erdheim,Sadagоra,"Building, architecture, people, ritual clothing","Leon Kenig, Chernivtsi;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim","Leon Kenig, Chernivtsi;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim",https://uma.lvivcenter.org/en/photos/2191
2192,Rabbi Fridman dynasty residence,1898,Photograph,73_pict,Claudia Erdheim,Sadagоra,"Street, building, architecture, residence","Leon Kenig, Chernivtsi;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim","Leon Kenig, Chernivtsi;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim",https://uma.lvivcenter.org/en/photos/2192
2193,Trading at Lychkivskyi market,1910-1914,Photograph,73_pict,Claudia Erdheim,Lviv,"City, Lychakivska street, buildings, trading, stores, people, paving","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim",https://uma.lvivcenter.org/en/photos/2193
2194,Synagogue in Mauritanian style,1910,Photograph,73_pict,Claudia Erdheim,Husiatyn,"Synagogue, architecture, architectural details","D. Poliatkevych;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim","D. Poliatkevych;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim",https://uma.lvivcenter.org/en/photos/2194
2195,Hasidic synagogue interior at Bozhnycha street,1910,Photograph,73_pict,Claudia Erdheim,Lviv,"Synagogue, architecture, interior, decor, architectural details","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim",https://uma.lvivcenter.org/en/photos/2195
2196,Great Suburban Synagogue at Bozhnycha street,1910-1914,Photograph,73_pict,Claudia Erdheim,Lviv,"City, buildings, architecture, square, synagogue, people","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim",https://uma.lvivcenter.org/en/photos/2196
2197,Baroque tombstone with allegorical relief in old cemetery,1900-1914,Photograph,73_pict,Claudia Erdheim,Brody,"Cemetery, tombstone, decor","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim",https://uma.lvivcenter.org/en/photos/2197
2198,Potato delivery to Galician refugees,1915,Photograph,73_pict,Claudia Erdheim,Unknown location,"Store,  storage, provision, refugees, war","J. Volken;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim","J. Volken;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim",https://uma.lvivcenter.org/en/photos/2198
2199,Old cemetery,1910,Photograph,73_pict,Claudia Erdheim,Brody,"Cemetery, matzevah, decor","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim",https://uma.lvivcenter.org/en/photos/2199
2200,"""Old school"" big synagogue",1900,Postcards,73_pict,Claudia Erdheim,Brody,"City, synagogue, architecture","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim",https://uma.lvivcenter.org/en/photos/2200
2201,"""Old school"" synagogue interior",1900,Photograph,73_pict,Claudia Erdheim,Brody,"Synagogue, architecture, interior, decor, architectural details","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim",https://uma.lvivcenter.org/en/photos/2201
2202,Golden Rose Synagogue,1900-1914,Photograph,73_pict,Claudia Erdheim,Lviv,Synagogue,"Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim",https://uma.lvivcenter.org/en/photos/2202
2203,Trading on Zolota street,1910,Photograph,73_pict,Claudia Erdheim,Brody,"City, street, trading, stores, arcades","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim",https://uma.lvivcenter.org/en/photos/2203
2204,Zolota street,1915,Photograph,73_pict,Claudia Erdheim,Brody,"City, street, stores, trading, people","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim",https://uma.lvivcenter.org/en/photos/2204
2205,Traditional Jewish festive clothes for Shabat,1900,Postcards,73_pict,Claudia Erdheim,Galicia,"Holiday, traditional clothes","Unknown;E.V. Schiller, Czerniowce;Claudia Erdheim","Unknown;E.V. Schiller, Czerniowce;Claudia Erdheim",https://uma.lvivcenter.org/en/photos/2205
2206,Tempel,1910,Postcards,73_pict,Claudia Erdheim,Chernivtsi,"Tempel, architecture, street, people","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim",https://uma.lvivcenter.org/en/photos/2206
2207,In front of a synagogue,1900,Postcards,73_pict,Claudia Erdheim,Lviv,"Synagogue, architecture, people","Unknown;Адольф Зільбер, Львів;Claudia Erdheim","Unknown;Адольф Зільбер, Львів;Claudia Erdheim",https://uma.lvivcenter.org/en/photos/2207
2208,"Festive Jewish clothes, Yom Kippur",1905,Postcards,73_pict,Claudia Erdheim,Galicia,"Holiday, traditional clothes","Unknown;E.V. Schiller, Czerniowce;Claudia Erdheim","Unknown;E.V. Schiller, Czerniowce;Claudia Erdheim",https://uma.lvivcenter.org/en/photos/2208
2209,Inhabitants types of Eastern Galicia and Bukovyna,1900,Photograph,73_pict,Claudia Erdheim,Chernivtsi,"Town, street, buildings, store, trading","Leon Kenig, Chernivtsi;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim","Leon Kenig, Chernivtsi;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim",https://uma.lvivcenter.org/en/photos/2209
2210,Stores on Rynok square,1915,Photograph,73_pict,Claudia Erdheim,Stryi,"City, buildings, Rynok square, trading, store","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim",https://uma.lvivcenter.org/en/photos/2210
2211,Perla street,1900,Photograph,73_pict,Claudia Erdheim,Ternopil,"Street, buildings, trading, stores, people","Leon Kenig, Chernivtsi;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim","Leon Kenig, Chernivtsi;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim",https://uma.lvivcenter.org/en/photos/2211
2212,Jewish house,1910,Photograph,73_pict,Claudia Erdheim,Chernivtsi,"City, architecture, Jewish House, construction","Leon Kenig, Chernivtsi;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim","Leon Kenig, Chernivtsi;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim",https://uma.lvivcenter.org/en/photos/2212
2213,Interior of wooden synagogue 17th century,1910-1914,Photograph,73_pict,Claudia Erdheim,Zablotov,"Synagogue, archtecture, interior, decor, architectural details","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim",https://uma.lvivcenter.org/en/photos/2213
2214,Synagogue interior,1910,Photograph,73_pict,Claudia Erdheim,Przemysl,"Synagogue, architecture, interior, decor, architectural details","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim",https://uma.lvivcenter.org/en/photos/2214
2215,Synagogue,1910,Photograph,73_pict,Claudia Erdheim,Przemysl,"City, buildings, architecture, synagogue, street, people","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim",https://uma.lvivcenter.org/en/photos/2215
2216,Big synagogue. Gate to a courtyard.,1910,Photograph,73_pict,Claudia Erdheim,Przemysl,"City, buildings, architecture, synagogue, street, people","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim",https://uma.lvivcenter.org/en/photos/2216
2217,"""Old school"" synagogue. Small praying room.",1917,Photograph,73_pict,Claudia Erdheim,Brody,"Synagogue, architecture, interior, decor, architectural details",Unknown;Unknown;Claudia Erdheim,Unknown;Unknown;Claudia Erdheim,https://uma.lvivcenter.org/en/photos/2217
2218,"""Old school"" synagogue. Woman room.",1917,Photograph,73_pict,Claudia Erdheim,Brody,"Synagogue, architecture, interior, decor, architectural details","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim",https://uma.lvivcenter.org/en/photos/2218
2219,"""Old school"" interior",1917,Photograph,73_pict,Claudia Erdheim,Brody,"Synagogue, architecture, interior, decor, architectural details","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim",https://uma.lvivcenter.org/en/photos/2219
2220,"""New school"" interior. Bima.",1917,Photograph,73_pict,Claudia Erdheim,Brody,"Architecture, interior, decor, architectural details","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim",https://uma.lvivcenter.org/en/photos/2220
2221,"""New school""",1917,Photograph,73_pict,Claudia Erdheim,Brody,"City, street, architecture, school, pupils","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim",https://uma.lvivcenter.org/en/photos/2221
2222,Old cemetery,1917,Photograph,73_pict,Claudia Erdheim,Brody,"Cemetery, matzevah, decor","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim",https://uma.lvivcenter.org/en/photos/2222
2223,"""Old"" and ""New"" synagogues",1917,Photograph,73_pict,Claudia Erdheim,Brody,"City, buildings, architecture, synagogue, street","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim",https://uma.lvivcenter.org/en/photos/2223
2224,Northern side of Rynok square,1917,Photograph,73_pict,Claudia Erdheim,Brody,"City, square, buildings, Rynok square, trading","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim",https://uma.lvivcenter.org/en/photos/2224
2225,Eastern side of Rynok square,1917,Photograph,73_pict,Claudia Erdheim,Brody,"City, buildings, square, arcade, trading","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim",https://uma.lvivcenter.org/en/photos/2225
2226,Typical village street,1916,Photograph,73_pict,Claudia Erdheim,Huziejow,"Village, street, buildings, road, cart","Ervin Ditl;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim","Ervin Ditl;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim",https://uma.lvivcenter.org/en/photos/2226
2227,Jewish store,1917,Photograph,73_pict,Claudia Erdheim,Unknown location,"Town, street, store, trade","Ervin Ditl;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim","Ervin Ditl;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim",https://uma.lvivcenter.org/en/photos/2227
2228,Street trading,1917,Photograph,73_pict,Claudia Erdheim,Unknown location,"City, street, store, trading, people","Ervin Ditl;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim","Ervin Ditl;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim",https://uma.lvivcenter.org/en/photos/2228
2229,Big synagogue interior in Tarnov,1905,Photograph,73_pict,Claudia Erdheim,Tarnow,"Synagogue, architecture, interior, decor, architectural details","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim",https://uma.lvivcenter.org/en/photos/2229
2230,Students-Talmudists in front of the temple,1910,Photograph,73_pict,Claudia Erdheim,Vizhnitsa,"Square, synagogue, students, teacher","E. Shraier, Sanislaviv;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim","E. Shraier, Sanislaviv;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim",https://uma.lvivcenter.org/en/photos/2230
2231,"Greetings from Vyzhnytsia, Bukovina: Market. Synagogue. Vyzhenka.",1900,Postcards,73_pict,Claudia Erdheim,Vizhnitsa,"City, river, buildings, trading, synagogue","Leon Kenig, Chernivtsi;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim","Leon Kenig, Chernivtsi;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim",https://uma.lvivcenter.org/en/photos/2231
2232,Jewish house in Carpathians with open roof (in accordance with ritual),1915,Photograph,73_pict,Claudia Erdheim,Unknown location,"Village, street, building","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim",https://uma.lvivcenter.org/en/photos/2232
2233,Street traders,1910,Photograph,73_pict,Claudia Erdheim,Unknown location,"Street, trading, traders, ware","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim",https://uma.lvivcenter.org/en/photos/2233
2234,Street traders,1900-1914,Photograph,73_pict,Claudia Erdheim,Unknown location,"City, buildings, square, trading, traders","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim",https://uma.lvivcenter.org/en/photos/2234
2235,Karpinskoho street,1915,Photograph,73_pict,Claudia Erdheim,Ivano-Frankivsk,"City, buildings, architecture, street, church, architectural elements","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim",https://uma.lvivcenter.org/en/photos/2235
2236,Deputation to appointment with Cisar Karl,1918,Photograph,73_pict,Claudia Erdheim,Unknown location,"Deputation, war, people","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim",https://uma.lvivcenter.org/en/photos/2236
2237,Stores on Frantsyskanska street,1910,Photograph,73_pict,Claudia Erdheim,Przemysl,"City, buildings, trading, stores, people, paving","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim",https://uma.lvivcenter.org/en/photos/2237
2238,"Rynok square, A-B line ""Staryi Zamok"" in Polish Renaissance style",1914,Postcards,73_pict,Claudia Erdheim,Jaroslav,"City, buildings, architecture, square, synagogue, stores, people","G. Probshtein, Jaroslaw;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim","G. Probshtein, Jaroslaw;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim",https://uma.lvivcenter.org/en/photos/2238
2239,Tempel,1910,Photograph,73_pict,Claudia Erdheim,Chernivtsi,"City, street, synagogue, architecture","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim","Unknown;Claudia Erdheim, Das Stetl. Galizien und Bukowina 1890–1918. Album Verlag, Wien 2008.;Claudia Erdheim",https://uma.lvivcenter.org/en/photos/2239
